Item Id,Stock Code,Part No,Description,Car Model,Brand,Category,Cost Price,Sell Price,Last Sell Price,Current Quantity,Stock Take,Reason
6873,6618,48830-78F01,RACK END SZ IGNIS 00-03 FRT LH/RH 25MM,SZ IGNIS,ASUKI,RACK END,0,11,19.8,0,,
6874,6619,57724-2E000,RACK END HY TUCSON,HY TUCSON KIA SPORTAGE,ASUKI,RACK END,0,22,39.6,0,,
6875,6620,57724-2E000,RACK END HY TUCSON,HY TUCSON KIA SPORTAGE,ASUKI,RACK END,0,15,27,0,,
6876,6621,SR-KH29,RACK END HY ACCENT 06-,HY ACCENT 06,ASUKI,RACK END,0,11,19.8,0,,
6877,6622,57755-25000,RACK END HY ACCENT 99-05,HY ACCENT 99-05,MOBIS,RACK END,0,18,32.4,0,,
6878,6623,57755-25000,RACK END HY ACCENT 99-05,HY ACCENT 99-05,MOBIS,RACK END,0,12,21.6,0,,
6879,6624,57755-1C000,RACK END HY GETZ,HY GETZ,G,RACK END,0,28,50.4,0,,
6880,6625,57755-1C000,RACK END HY GETZ,HY GETZ,G,RACK END,0,11,19.8,0,,
6881,6626,SR-KH19,RACK END HY ATOS,HY ATOZ,ASUKI,RACK END,0,11,19.8,0,,
6882,6627,SR-1250XX,RACK END MZ T3000,MZ T3000,ASUKI,RACK END,0,18,32.4,0,,
6883,6628,SR-1580,RACK END MZ MPV 89-,MZ MPV 89-,555,RACK END,0,23.8,34.2,0,,
6884,6629,RE-3120,RACK END MZ 929 81-86,MZ 929 81-86,SAFETY,RACK END,0,19.5,35.1,0,,
6885,6630,SR-1630,RACK END MZ 6 02-06,MZ 6 02-06,555,RACK END,0,11,19.8,0,,
6886,6631,SR-1630,RACK END MZ 6 02-06,MZ 6 02-06,555,RACK END,0,21.5,38.7,0,,
6887,6632,G037-32-240C,RACK END MZ 626 82-87 F8,MZ 82-87,G,RACK END,0,45,81,0,,
6890,6635,G037-32-250C,RACK END MZ 626 82-87,MZ 626 82-87,G,RACK END,0,45,81,0,,
6902,6647,SR-1650,RACK END MZ 3 03-06,MZ 3 03-06,555,RACK END,0,11.5,20.7,0,,
6903,6648,SR-1650,RACK END MZ 3 03-06,MZ 3 03-06,555,RACK END,0,20.5,36.9,0,,
6906,6651,ASR-1570,RACK END MZ 323 94- T/CAM,MZ 323 T/CAM ASTINA 94-,ASUKI,RACK END,0,10.4,18.8,0,,
6915,6660,SR-1551,RACK END MZ 323 89-,MZ 323 89-,555,RACK END,0,14.7,26.5,0,,
6922,6667,SR-1360,RACK END MZ 323 80-85 E3,MZ 323 80-85,555,RACK END,0,16,28.8,0,,
6925,6670,SR-6610,RACK END SB LEONE 79-84,SB LEONE 79-84,555,RACK END,0,15,27,0,,
6926,6671,SR-KD10,RACK END DW KALOS AVEO 02-,DW KALOS AVEO 02-,ASUKI,RACK END,0,11,19.8,0,,
6936,6681,46680-08000,RACK END SY REXTON 04-,SSANGYONG REXTON 04,DAEWOO,RACK END,0,50,90,0,,
6937,6682,SR-5360,RACK END ISZ D MAX 02-,ISZ D-MAX 02-,555,RACK END,0,20,36,0,,
6940,6685,RE-6530,RACK END SB 84-,SB 84-,SAFETY,RACK END,0,20,36,0,,
6942,6687,SR-6610,RACK END SB LEONE 79-84,SB LEONE 79-84,555,RACK END,0,15,27,0,,
6944,6689,ASR-3250,RACK END DHS EXPASS,DHS EXPASS,ASUKI,RACK END,0,11.3,16.2,0,,
6946,6691,SR-3270,RACK END DHS TERIOS 97-J100G,DHS TERIOS J100G J122G 97,555,RACK END,0,15.5,27.9,0,,
6947,6692,SR-3280,RACK END DHS SIRION MYVI 05-07,DHS SIRION MYVI M301 05,555,RACK END,0,13,23.4,0,,
6948,6693,SR-3280,RACK END DHS SIRION MYVI 05-07,DHS SIRION MYVI M301 05,555,RACK END,0,12.8,23.1,0,,
6949,6694,ASR-3221,RACK END DHS G100,DHS G100,ASUKI,RACK END,0,12.5,22.5,0,,
6950,6695,45503-87102-000,RACK END DHS APPLAUSE,DHS APPLAUSE,G,RACK END,0,70,0,0,,
6951,6696,ASR-3240,RACK END DHS P/KANCIL,DHS KANCIL,ASUKI,RACK END,0,14.7,26.5,0,,
6952,6697,ASR-3230,RACK END P/ KENARI,DHS KENARI,ASUKI,RACK END,0,10.8,15.3,0,,
6953,6698,SR-7590,RACK END SZ G VTR 00,SZ GRAND VITARA 00-,555,RACK END,0,10.5,18.9,0,,
6954,6699,SR-7590,RACK END SZ G VTR 00,SZ GRAND VITARA 00-,555,RACK END,0,21.3,38.4,0,,
6955,6700,SR-7640L,RACK END SZ SX4 YA11S 06-,SZ SX4 YA11S 06-,555,RACK END,0,21.3,38.4,0,,
6956,6701,SR-7640R,RACK END SZ SX4 YA11S 06-,SZ SX4 06-,555,RACK END,0,21.3,30.6,0,,
6957,6702,SR-7580,RACK END SZ ESTEEM 96-BALENO,SZ ESTEEM SY416 96,555,RACK END,0,12.5,18,0,,
6958,6703,SR-7580,RACK END SZ ESTEEM 96-BALENO,SZ ESTEEM SY416 96,555,RACK END,0,18.8,27,0,,
6959,6704,SR-7560,RACK END SZ SWIFT 05-,SZ SWIFT ZC21RS413 RS415,555,RACK END,0,11.5,20.7,0,,
6960,6705,SR-7560,RACK END SZ SWIFT 05-,SZ SWIFT ZC21RS413 RS415,555,RACK END,0,22.3,32.1,0,,
6961,6706,ASR-7550,RACK END SZ SF310 413,SZ SF310 SF413,ASUKI,RACK END,0,13,18.8,0,,
6962,6707,SR-7460,RACK END SZ SA310,SZ SA310,555,RACK END,0,15,27,0,,
6963,6708,SR-6312XX,RACK END HD ACC 08-,HD ACCORD 08,ASUKI,RACK END,0,12,21.6,0,,
6964,6709,SR-6350,RACK END HD ACC 03-,HD ACCORD 03,ASUKI,RACK END,0,17.5,31.5,0,,
6965,6710,SR-6210,RACK END HD ACC 94- ODYSSEY,HD ACCORD ODYSSEY 94,555,RACK END,0,13.5,24.3,0,,
6968,6713,ASR-6250,RACK END HD ACC 98-,HD ACCORD 98,ASUKI,RACK END,0,13.5,20.4,0,,
6969,6714,ASR-6180,RACK END HD ACC 90-,HD SM4,ASUKI,RACK END,0,14.2,20.4,0,,
6970,6715,53521-689-003,RACK END HD ACC 81-,HD ACC 81-,555,RACK END,0,15,27,0,,
6976,6721,SR-6A32XX,RACK END HD JAZZ 08-,HD FIT 08,ASUKI,RACK END,0,15,27,0,,
6977,6722,SR-6340L,RACK END HD JAZZ 02-,HD JAZZ FIT 02,ASUKI,RACK END,0,13.5,24.3,0,,
6979,6724,ASR-6340R,RACK END HD JAZZ 02-,HD FIT 02,ASUKI,RACK END,0,13.5,24.3,0,,
6984,6729,ASR-6300R,RACK END HD JAZZ,HD JAZZ,ASUKI,RACK END,0,13.2,19.5,0,,
6986,6731,ASR-6300L,RACK END HD JAZZ,HD JAZZ,ASUKI,RACK END,0,13.2,19.5,0,,
6992,6737,ASR-6635,RACK END HD CITY SX8,HD CITY SX8,ASUKI,RACK END,0,13.8,19.8,0,,
6995,6740,SR-H030,RACK END HD CIVIC 08- FD2,HD CIVIC 08- FD2,555,RACK END,0,20,28.8,0,,
6998,6743,ASR-6260,RACK END HD CIVIC 96- SO4 EK3,HD CIVIC SO4 EK3,ASUKI,RACK END,0,11.3,19.5,0,,
7000,6745,GSV-3377,RACK END HD ROVER 416,HD ROVER,JPN,RACK END,0,11.3,16.2,0,,
7001,6746,ASR-6190,RACK END HD CIVIC 92- EG SR3,HD CIVIC EG SR3,ASUKI,RACK END,0,14.2,20.4,0,,
7002,6747,ASR-6190,RACK END HD CIVIC 92- EG SR3,HD CIVIC EG SR3,ASUKI,RACK END,0,21.9,31.5,0,,
7019,6764,SR-6060,RACK END HD CIVIC 84- SB2,HD CIVIC 84-,555,RACK END,0,15,27,0,,
7022,6767,SR-6040,RACK END HD CIVIC 79-,HD CIVIC 79-,555,RACK END,0,16,28.8,0,,
7025,6770,SR-4950,RACK END NS LATIO,NS LATIO,ASUKI,RACK END,0,12,21.6,0,,
7026,6771,SR-4930,RACK END NS B15,NS B15,ASUKI,RACK END,0,12,21.6,0,,
7028,6773,ASR-4910,RACK END NS X TRAIL T30,NS X-TRAIL T30,ASUKI,RACK END,0,13.5,24.3,0,,
7038,6783,SR-4780,RACK END NS B14,NS B14,555,RACK END,0,17,30.6,0,,
7039,6784,SR-4780,RACK END NS B14,NS B14,555,RACK END,0,11.5,20.7,0,,
7040,6785,SR-4780,RACK END NS B14,NS B14,555,RACK END,0,17,30.6,0,,
7041,6786,ASR-4740,RACK END NS B13 90-,NS B13 90,ASUKI,RACK END,0,11,19.8,0,,
7042,6787,SR-4510,RACK END NS B11NON P STG,NS B11,555,RACK END,0,15,27,0,,
7044,6789,SR-6270,RACK END HD CRV 01-,HD CRV 01-,555,RACK END,0,25,45,0,,
7045,6790,SR-4480,RACK END NS B11 B12 N13 T11 U11 U12,NS B11 B12 N13 T11 U11 U12,555,RACK END,0,17,30.6,0,,
7046,6791,SR-6100,RACK END HD PRELUDE 84-,HD PRELUDE 84-,555,RACK END,0,15,27,0,,
7047,6792,SR-H120,RACK END HD CRV 07-,HD CRV RE1 07,555,RACK END,0,13,23.4,0,,
7048,6793,SR-H120,RACK END HD CRV 07-,HD CRV RE1 07,555,RACK END,0,17.8,25.6,0,,
7049,6794,SR-H020,RACK END HD CRV 06-,HD CRV RE3 06,555,RACK END,0,22.3,32.1,0,,
7050,6795,SR-H010,RACK END HD ODEYSEY 03-08,HD RB1 2003-2008,555,RACK END,0,20,36,0,,
7051,6796,SR-H040,RACK END HD ODYSSEY 03-,HD ODYSSEY RA6 03,555,RACK END,0,17.9,25.7,0,,
7052,6797,ASR-6240,RACK END HD ODDESEY 00-,HD ODYSSEY 00-,ASUKI,RACK END,0,15.3,22,0,,
7053,6798,ASR-4B23,RACK END NS MURANO 04-,NS MURANO Z50 04,555,RACK END,0,16,28.8,0,,
7054,6799,SR-4970,RACK END NS E25 01-,NS E25 01-,555,RACK END,0,29.5,53.1,0,,
7055,6800,SR-4730,RACK END NS E24,NS E24,ASUKI,RACK END,0,12,21.6,0,,
7056,6801,SR-N120,RACK END NS MURANO 04-,NS MURANO Z50 04,555,RACK END,0,16,28.8,0,,
7057,6802,SR-4940,RACK END NS J31,NS J31,555,RACK END,0,21,37.8,0,,
7058,6803,SR-4940,RACK END NS J31,NS J31,555,RACK END,0,12,21.6,0,,
7059,6804,SR-4870,RACK END NS A32 C23,NS CEFIRO A32 94 C23,ASUKI,RACK END,0,12,21.6,0,,
7060,6805,SR-4870,RACK END NS A32 C23,NS CEFIRO A32 94 C23,ASUKI,RACK END,0,24.4,35.1,0,,
7061,6806,ASR-4170,RACK END NS R31 C32 Z31 S12 910,NS R31 C32 Z31 S12 910,ASUKI,RACK END,0,10.5,18.9,0,,
7062,6807,ASR-4170,RACK END NS R31 C32 Z31 S12 910,NS R31 C32 Z31 S12 910,ASUKI,RACK END,0,19.4,27.9,0,,
7063,6808,SR-4760,RACK END NS U12 A31 R32 J30,N/S U12 A31  R32 J30,555,RACK END,0,26.3,47.4,0,,
7068,6813,SR-7840,RACK END MIT PJR V74,MIT PAJERO V74,ASUKI,RACK END,0,15.8,22.5,0,,
7069,6814,SR-7940,RACK END MIT TRITON 05-,MIT TRITON KA4T 05,555,RACK END,0,21.5,38.7,0,,
7070,6815,SR-7321,RACK END MIT L300,MIT L300,555,RACK END,0,25,45,0,,
7072,6817,SR-7860,RACK END MIT CN9AN84,MIT CN9A N84 E33,555,RACK END,0,11,19.8,0,,
7073,6818,SR-7860,RACK END MIT CN9AN84,MIT CN9A N84 E33,555,RACK END,0,26.3,37.8,0,,
7075,6820,ASR-7078,RACK END MIT PJR N33,MIT PAJERO 91 N33,ASUKI,RACK END,0,15.3,26,0,,
7076,6821,SR-7230,RACK END MIT A212A 83-,MIT E12A-E15A A212A 83,555,RACK END,0,12.2,22,0,,
7077,6822,SR-7230,RACK END MIT A212A 83-,MIT E12A-E15A A212A 83,555,RACK END,0,23,41.4,0,,
7078,6823,SR-7180,RACK END MIT A121A D05W,MIT D02W D05W,ASUKI,RACK END,0,18,32.4,0,,
7079,6824,SR-7180,RACK END MIT A121A D05W,MIT D02W D05W,ASUKI,RACK END,0,12,21.6,0,,
7080,6825,ASR-7380,RACK END MIT E33,MIT E33,ASUKI,RACK END,0,11.5,20.7,0,,
7081,6826,SR-7876XX,RACK END MIT EVO 3,MIT LANCER EVO CS5A CS5W,ASUKI,RACK END,0,14,25.2,0,,
7082,6827,SR-7700,RACK END MIT CB CK,MIT CB1-8 CK4,555,RACK END,0,24.4,35.1,0,,
7083,6828,SR-7700,RACK END MIT CB CK,MIT CB1-8 CK4,555,RACK END,0,13.5,18.9,0,,
7084,6829,MB350718,RACK END MIT C11 12 P STG,MIT C11 C12,LEMFORDER,RACK END,0,18.5,0,0,,
7085,6830,SR-7240,RACK END MIT P SAGA,MIT 4G15 P/SAGA,555,RACK END,0,17,30.6,0,,
7086,6831,SR-2920,RACK END TY KF80,TY 7K,ASUKI,RACK END,0,23.2,33.3,0,,
7087,6832,SR-3960,RACK END TY ZZE136 137,TY ZZE136 ZZE137,555,RACK END,0,19,30.6,0,,
7088,6833,ASR-2980,RACK END TY ST202,TY ST202,ASUKI,RACK END,0,18.5,33.3,0,,
7089,6834,SR-2870,RACK END TY LH114,TY LH114 LH113LH112,555,RACK END,0,20,36,0,,
7090,6835,SR-3970,RACK END TY KDH200 04-,TY HIACE 04,ASUKI,RACK END,0,14,25.2,0,,
7091,6836,SR-T090,RACK END TY KDH200,TY KDH205 KDH225 TRH219 TRH28 04,555,RACK END,0,21,30.3,0,,
7092,6837,SR-3996XX,RACK END TY PICNIC 01-,TY PICNIC 01,ASUKI,RACK END,0,14.5,26.1,0,,
7093,6838,SR-3C60XX,RACK END TY WISH 03-,TY WISH 03,ASUKI,RACK END,0,12,21.6,0,,
7094,6839,SR-2920,RACK END TY KF80,TY 7K,ASUKI,RACK END,0,11.3,20.4,0,,
7095,6840,SR-2910,RACK END TY KF50,TY 5K KF50 91,555,RACK END,0,24.4,44,0,,
7096,6841,SR-3870,RACK END TY AVANZA,TY AVANZA F601 03,555,RACK END,0,12,21.6,0,,
7097,6842,SR-3870,RACK END TY AVANZA,TY AVANZA F601 03,555,RACK END,0,18,32.4,0,,
7098,6843,SR-3B20XX,RACK END TY UZJ200 07-,TY LANDCRUISER 07,ASUKI,RACK END,0,33,59.4,0,,
7099,6844,SR-3810,RACK END TY HDJ101 98-02,TY HDJ101 98-02,555,RACK END,0,29,52.2,0,,
7100,6845,SR-3811,RACK END TY HDJ101 03-,TY HDJ101 03,ASUKI,RACK END,0,17.5,31.5,0,,
7101,6846,SR-3811,RACK END TY HDJ101 03-,TY HDJ101 03,ASUKI,RACK END,0,29,52.2,0,,
7102,6847,SR-3880,RACK END TY HILUX 04-,TY KUN15-KUN51 TGN40 TGN55,555,RACK END,0,25.7,36.9,0,,
7103,6848,SR-T210,RACK END TY RAV4 04-,TY RAV4 ZCA20 04,555,RACK END,0,13,23.4,0,,
7104,6849,SR-T210,RACK END TY RAV4 04-,TY RAV4 ZCA20 04,555,RACK END,0,16.9,24.3,0,,
7105,6850,SR-3920,RACK END TY RAV4 00-,TY RAV4 ACA25 ZCA25 00,555,RACK END,0,17,30.6,0,,
7106,6851,SR-3920,RACK END TY RAV4 00-,TY RAV4 ACA25 ZCA25 00,555,RACK END,0,11.5,20.7,0,,
7107,6852,SR-T270,RACK END TY LEXUS GS350,TY LEXUS GS350 430 460 GRS191,555,RACK END,0,18.5,26.7,0,,
7108,6853,SR-T280,RACK END TY LEXUS GS300GS400,TY LEXUS GS300 GS400 GS430 JZS1500 98,555,RACK END,0,18.8,27,0,,
7109,6854,SR-3940,RACK END TY LEXUS RX300 97-03,TY HARRIER RX300 97-03 ACU10 SXU15,555,RACK END,0,12.5,22.5,0,,
7110,6855,SR-3940,RACK END TY LEXUS RX300 97-03,TY HARRIER RX300 97-03 ACU10 SXU15,555,RACK END,0,19,34.2,0,,
7111,6856,SR-3901,RACK END TY ACU2# 04- RX300 03-,TY ACU2# MCU2# 04 RX300 03 LEXUS,555,RACK END,0,13.5,24.3,0,,
7112,6857,SR-3901,RACK END TY ACU2# 04- RX300 03-,TY ACU2# MCU2# 04 RX300 03 LEXUS,555,RACK END,0,21,37.8,0,,
7113,6858,SR-3350XX,RACK END TY MARK X LEXUS IS350GS300350,TY MARK X LEXUS IS350,ASUKI,RACK END,0,13.5,24.3,0,,
7114,6859,ASR-3980,RACK END TY MARK 2 IS200 LEXUS,TY MARK 2 IS200,ASUKI,RACK END,0,13,23.4,0,,
7115,6860,SR-2651,RACK END TY AE80 AT151 P STG,TY ST150 AE80,555,RACK END,0,13,23.4,0,,
7116,6861,SR-T360,RACK END TY COROLLA 08-,TY COROLLA 08-,555,RACK END,0,14,25.2,0,,
7117,6862,SR-3640,RACK END TY NZE121,TY NZE121 COROLLA,ASUKI,RACK END,0,17.5,31.5,0,,
7118,SR-3640,SR-3640,555 - RACK END ,.,555,RACK END,16.3,20,14.4,0,,
7119,6864,SR-2961,RACK END TY AE100,TY AE101 EE100,555,RACK END,0,11.5,20.7,0,,
7120,6865,SR-2960,RACK END TY AE101,TY AE101 EE100 91,555,RACK END,0,23.8,34.2,0,,
7121,6866,SR-2960,RACK END TY AE101,TY AE101 EE100 91,555,RACK END,0,11,19.8,0,,
7122,6867,SR-2801,RACK END TY EE90,TY AE92 EE90,555,RACK END,0,23,41.4,0,,
7123,6868,ASR-2800,RACK END TY EE90,TY EE90,ASUKI,RACK END,0,11.3,20.4,0,,
7124,6869,ASR-2800,RACK END TY EE90,TY EE90,ASUKI,RACK END,0,28.8,41.4,0,,
7125,6870,SR-2650,RACK END TY AE EE80 ST150,TY AE80 EE80 ST150,555,RACK END,0,18.5,23.4,0,,
7126,6871,SR-2651,RACK END TY AE80 AT151 P STG,TY ST150 AE80,555,RACK END,0,12,21.6,0,,
7127,6872,SR-2340,RACK END TY KE70,TY AE86 KE70,555,RACK END,0,12,21.6,0,,
7128,6873,SR-2340,RACK END TY KE70,TY AE86 KE70,555,RACK END,0,9,16.2,0,,
7129,SR-3820,SR-3820,VIOS RACK 04-WCP42,VIOS 04-WCP  42,555,RACK END,17.2,22.5,20.7,0,,
7130,6875,SR-3820,RACK END TY VIOS 02-06,TY VIOS 02 06,ASUKI,RACK END,0,28.8,39.6,0,,
7131,6876,ASR-3600,RACK END TY EHCO,TY ECHO,ASUKI,RACK END,0,14.9,18,0,,
7132,6877,SR-3670,RACK END TY AL50,TY AL50 W/O GLI AT,555,RACK END,0,16.5,29.7,0,,
7133,6878,SR-2940,RACK END TY EP80,TY EP80,555,RACK END,0,13,23.4,0,,
7134,6879,SR-2520,RACK END TY AL20,TY AL20,555,RACK END,0,15,27,0,,
7135,6880,45503-19085,RACK END TY MA70,TY MA70,G,RACK END,0,67,120.6,0,,
7136,6881,45503-19075,RACK END TY EP70,TY EP70,555,RACK END,0,18,32.4,0,,
7137,6882,SR-2641,RACK END TY AT ST160,TY AT ST160,555,RACK END,0,15,19.8,0,,
7138,6883,SR-2641,RACK END TY AT ST160,TY AT ST160,555,RACK END,0,60,108,0,,
7139,6884,45503-19065,RACK END TY MR2,TY MR2,G,RACK END,0,87.5,157.5,0,,
7140,6885,45503-29025,RACK END TY ST150,TY ST150,G,RACK END,0,68,122.4,0,,
7141,6886,SR-2550,RACK END TY AE80 AT151,TY AT151,555,RACK END,0,17,30.6,0,,
7144,6889,SR-2550,RACK END TY AE80 AT151,TY AT151,555,RACK END,0,109,196.2,0,,
7145,6890,45503-29016,RACK END TY MA61,TY MA61,G,RACK END,0,78,140.4,0,,
7154,6899,SR-3B70XX,RACK END TY CAMRY 06-,TY CAMRY 06,ASUKI,RACK END,0,18.5,33.3,0,,
7155,6900,SR-3900,RACK END TY CAMRY 2001,TY CAMRY ACV35 KLUGER 01,555,RACK END,0,12,21.6,0,,
7156,6901,SR-3900,RACK END TY CAMRY 2001,TY CAMRY ACV35 KLUGER 01,555,RACK END,0,20.5,36.9,0,,
7157,6902,ASR-2930,RACK END TY CAMRY 92- SXV10,TY CAMRY SXV10,ASUKI,RACK END,0,23.8,34.2,0,,
7158,6903,ASR-2930,RACK END TY CAMRY 92- SXV10,TY CAMRY SXV10,ASUKI,RACK END,0,14.4,34.2,0,,
7159,6904,SR-3590,RACK END TY CAMRY 92- SXV10,TY CAMRY,555,RACK END,0,20,36,0,,
7160,6905,SR-3510,RACK END TY LX90 92- GX90,TY GX90 LX90 JZX90 92,555,RACK END,0,12,21.6,0,,
7161,6906,SR-2671,RACK END TY RX70,TY RX70,555,RACK END,0,13,23.4,0,,
7162,6907,SR-2680,RACK END TY RX GX 71,TY RX GX71,555,RACK END,0,13,23.4,0,,
7168,6913,SR-2990,RACK END TY AT ST190,TY AT191 ST190 IPSUM 92,ASUKI,RACK END,0,23.2,41.8,0,,
7169,6914,SR-2990,RACK END TY AT ST190,TY AT191 ST190 IPSUM 92,ASUKI,RACK END,0,11,19.8,0,,
7170,6915,ASR-2410,RACK END TY TA60,TY TA60,ASUKI,RACK END,0,13,23.4,0,,
7171,6916,ASR-2410,RACK END TY TA60,TY TA60,ASUKI,RACK END,0,9,16.2,0,,
8222,7967,SR-4860,RACK END NS N16 X-TRAIL,N/S N16 X-TRAIL,555,RACK END,0,17.3,31.2,0,,
8985,8730,SR-7780,RACK END MIT KUDA,MIT KUDA VB5W VB5T,555,RACK END,0,20.7,37.3,0,,
10281,10026,SR-3271RL,RACK END DHS TARUNA 97-,DHS TARUNA E500 97,555,RACK END,0,24.5,44.1,0,,
12285,12030,SR-7870,RACK END MIT CS3,MIT LANCER CS5A CS5W,ASUKI,RACK END,0,10.4,18.8,0,,
