Item Id,Stock Code,Part No,Description,Car Model,Brand,Category,Cost Price,Sell Price,Last Sell Price,Current Quantity,Stock Take,Reason
1712,1457,WCA-2404,WHL CYL PUMP TY VIOS 04- RR RH,TY VIOS,ASUKI,WCYL PUMP,0,9,16.2,0,,
1713,1458,WCA-2404,WHL CYL PUMP TY VIOS 04- RR RH,TY VIOS,ASUKI,WCYL PUMP,0,20,36,0,,
1714,1459,WCT-076,WHL CYL PUMP TY EHCO 99- RR LH,TY ECHO,ASCO,WCYL PUMP,0,26.3,37.8,0,,
1717,1462,47550-19115,WHL CYL PUMP TY KE70 RR,TY KE70 KP60,SANYCO,WCYL PUMP,0,8.8,15.9,0,,
1718,1463,47510-29105,WHL CYL PUMP TY TR100 FRT RH,TY RT100,TOYO,WCYL PUMP,0,12,21.6,0,,
1719,1464,47520-29035,WHL CYL PUMP TY RT100 FRT RH,TY RT100,TOYO,WCYL PUMP,0,12,21.6,0,,
1720,1465,47530-29105,WHL CYL PUMP TY RT100 FRT RH,TY RT100,TOYO,WCYL PUMP,0,12,21.6,0,,
1721,1466,47540-19065,WHL CYL PUMP TY KE30 FRT LH,TY KE30,TOYO,WCYL PUMP,0,12,21.6,0,,
1722,1467,47540-29035,WHL CYL PUMP TY RT100 FRT LH,TY RT100,TOYO,WCYL PUMP,0,12,21.6,0,,
1723,1468,47520-19065,WHL CYL PUMP TY KE30 FRT RH,TY KE30,TOYO,WCYL PUMP,0,12,21.6,0,,
1724,1469,W-0551,WHL CYL PUMP TY KE30,TY KE30 KE36,TOYO,WCYL PUMP,0,12,21.6,0,,
2099,1844,47550-97203,WHL CYL PUMP DHS YRV RR,DHS M100 YRV,SANYCO,WCYL PUMP,0,13.2,23.8,0,,
2558,2303,47540-87301,WHL CYL PUMP DHS V99-119 FRT LH,DHS V99 V119,SANYCO,WCYL PUMP,0,18.8,33.9,0,,
2559,2304,47530-87304,WHL CYL PUMP DHS V99-119 FRT LH,DHS V99 V119,SANYCO,WCYL PUMP,0,18.8,33.9,0,,
2921,2666,47550-27020,WHL CYL PUMP TY KF50 RR,TY KF50 CR42RX70,SANYCO,WCYL PUMP,0,8.8,15.9,0,,
3158,2903,58330-25000,WHL CYL PUMP HY ACCENT RR LH,HY ACCENT 01,TCIC,WCYL PUMP,0,8,14.4,0,,
3159,2904,53402-60A00,WHL CYL PUMP SZ VTR 88- RR LH,SZ VITARA,SANYCO,WCYL PUMP,0,8,14.4,0,,
3165,2910,53401-60A00,WHL CYL PUMP SZ VTR 88- 2DRS RR RH,SZ VITARA,DBP,WCYL PUMP,0,8,14.4,0,,
3223,2968,58380-02000,WHL CYL PUMP HY ATOZ 98- RR RH,KIA CERATO,TCOC,WCYL PUMP,0,8,14.4,0,,
3224,2969,58330-02000,WHL CYL PUMP HY ATOZ 98- RR LH,KIA CERATO,TCIC,WCYL PUMP,0,8,14.4,0,,
3276,3021,WCA-1253,WHL CYL PUMP NS B13 N14 RR,NS B13 N14 R10 R11,ASUKI,WCYL PUMP,0,8,14.4,0,,
3326,3071,44100-01A00,WHL CYL PUMP NS B11 N12/13 RR,NS B11 N12 N13,G,WCYL PUMP,0,8,14.4,0,,
3810,3555,MB058553,WHL CYL PUMP MIT C11A-C14A P SAGA 3/4 RR,MIT C11A C14A P SAGA,ROCKY,WCYL PUMP,0,8,14.4,0,,
3811,MB618981,MB618981,MB618981 CB2 R/W CYL.,MIT CB2 P/WIRA 93 CK4, ,WCYL PUMP,9,13.5,14.4,0,,
4048,3793,44100-01B00,WHL CYL PUMP NS K10/11 RR 9/16,NS K10 K11,FIC,WCYL PUMP,0,18.6,33.5,0,,
4273,4018,BC1D-26-610,WHL CYL PUMP MZ 323 BA 95-,MZ 323 BA 95-,SANYCO,WCYL PUMP,0,10.7,19.3,0,,
4274,4019,WCA-1253,WHL CYL PUMP NS B13 N14 RR,NS B13 N14 R10 R11,ASUKI,WCYL PUMP,0,12.5,22.5,0,,
4581,4326,G030-26-610,WHL CYL PUMP MZ 626 82- GLX 82  RR,MZ 323 626 GLX 82,SANYCO,WCYL PUMP,0,10.7,19.3,0,,
4605,4350,44100-01A00,WHL CYL PUMP NS B11 N12/13 RR,NS B11 N12 N13,G,WCYL PUMP,0,10.5,18.9,0,,
4785,4530,47550-B1010,WHL CYL PUMP DHS SIRION MYVI,DHS SIRION MYVI M301 05,FIC,WCYL PUMP,0,19.2,34.6,0,,
5202,4947,OK56B-26-610,WHL CYL PUMP KIA CRNVL RR RH,KIA CARNIVAL,TCIC,WCYL PUMP,0,16.9,30.5,0,,
5466,5211,43300-S5A-003,WHL CYL PUMP HD CIVIC 01- RR-RH,HD CIVIC 01-,SANYCO,WCYL PUMP,0,12.5,22.5,0,,
5488,5233,43300-SAA-004,WHL CYL PUMP HD JAZZ FIT 02- RR,HD JAZZ 02 FIT,SANYCO,WCYL PUMP,0,13.8,24.9,0,,
5489,5234,53402-60A00,WHL CYL PUMP SZ VTR 88- RR LH,SZ VITARA,SANYCO,WCYL PUMP,0,13.2,23.8,0,,
5490,5235,53401-60A00,WHL CYL PUMP SZ VTR 88- 2DRS RR RH,SZ VITARA,DBP,WCYL PUMP,0,13.2,23.8,0,,
5491,5236,43301-S5A-003,WHL CYL PUMP HD CIVIC 01- RR-LH,HD CIVIC 2001,SANYCO,WCYL PUMP,0,12.5,22.5,0,,
5501,5246,GE4T-26-610,WHL CYL PUMP MZ PREMACY RR 13/16,MZ PREMACY,SANYCO,WCYL PUMP,0,13.8,24.9,0,,
5502,5247,26256-AA000,WHL CYL PUMP S/B IMPREZA RR,SUBARU IMPREZA,SANYCO,WCYL PUMP,0,17.5,31.5,0,,
6330,6075,NSN2001-R000,WHL CYL PUMP NS LATIO C11 5/8,NS LATIO C11,SANYCO,WCYL PUMP,0,15,27,0,,
8380,8125,8-94133703-2,WHL CYL PUMP ISZ JT150 RR,ISUZU JT150,SANYCO,WCYL PUMP,0,15.6,22.5,0,,
8381,8126,1-94128147-0,WHL CYL PUMP ISZ NHR55/59 RR RH,ISUZU NHR59-NHR69,SANYCO,WCYL PUMP,0,28.8,41.4,0,,
8382,8127,8-94414693-0,WHL CYL PUMP ISZ NPR59 RR RH,ISUZU NPR59,SANYCO,WCYL PUMP,0,28.8,41.4,0,,
8383,8128,8-94128163-0,WHL CYL PUMP ISZ NPR NHR NKR57 FRT LH,ISUZU NPR NHR NKR57,SANYCO,WCYL PUMP,0,22.5,40.5,0,,
8384,8129,8-97022029-0,WHL CYL PUMP ISZ NPR69 FRT LH,ISUZU NPR69,SANYCO,WCYL PUMP,0,29.5,39.6,0,,
8385,8130,8-97022031-0,WHL CYL PUMP ISZ NPR 66/69 FRT LH,ISUZU NPR69,SANYCO,WCYL PUMP,0,29.5,39.6,0,,
8386,8131,8-97022030-0,WHL CYL PUMP ISZ NPR66/69 FRT LH,ISUZU NPR69 NKR66,SANYCO,WCYL PUMP,0,29.5,53.1,0,,
8387,8132,8-97081145-1,WHL CYL PUMP ISZ NHR55/59 FRT LH,ISUZU NHR55 NHR69,SANYCO,WCYL PUMP,0,22.5,32.4,0,,
8394,8139,8-94128-143-1,WHL CYL PUMP ISZ NKR NPR57/58 RR LH,ISUZU NKR NPR57 NPR58,SANYCO,WCYL PUMP,0,18,32.4,0,,
8396,8141,8-94128-144-2,WHL CYL PUMP ISZ NHR55/59 RR RH,ISUZU NHR55-,SANYCO,WCYL PUMP,0,18,32.4,0,,
8420,8165,8-94128-145-2,WHL CYL PUMP ISZ NHR55/59 RR RH,ISUZU NHR55,SANYCO,WCYL PUMP,0,18,32.4,0,,
8421,8166,8-94128-146-2,WHL CYL PUMP ISZ NHR55/59 RR LH,ISUZU NHR55,SANYCO,WCYL PUMP,0,18,32.4,0,,
8428,8173,WCA-0058,WHL CYL PUMP DHS V22-99 RR RH,DHS V22,ASUKI,WCYL PUMP,0,14.4,26,0,,
8429,8174,43300-SA0-003,WHL CYL PUMP HD CIVIC 79-RR RH,HD CIVIC,BGF,WCYL PUMP,0,8.2,10.1,0,,
8430,8175,43301-SB2-003,WHL CYL PUMP HD CIVIC 84-RR LH,HD CIVIC 84-GL,SANYCO,WCYL PUMP,0,9.4,21.5,0,,
8431,8176,43300-SB2-003,WHL CYL PUMP HD CIVIC 84- RR RH,HD CIVIC GL,ROCKY,WCYL PUMP,0,10.7,19.3,0,,
8432,8177,43300-SB2-003,WHL CYL PUMP HD CIVIC 84- RR RH,HD CIVIC GL,ROCKY,WCYL PUMP,0,16,28.8,0,,
8433,8178,43300-SR3-003,WHL CYL PUMP HD CIVIC 92- RR RH,HD CIVIC 92,NISSIN,WCYL PUMP,0,19,30.6,0,,
8434,8179,43300-S04-003,WHL CYL PUMP HD CIVIC 96-RR RH,HD CIVIC CRX 90,SANYCO,WCYL PUMP,0,9.5,17.1,0,,
8435,8180,43301-S04-003,WHL CYL PUMP HD CIVIC 96-RR LH,HD CIVIC 96-,SANYCO,WCYL PUMP,0,9.5,17.1,0,,
8436,8181,43300-671-601,WHL CYL PUMP HD ACC 82- RR RH,HD ACCORD 82,ROCKY,WCYL PUMP,0,16,28.8,0,,
8437,8182,43300-SM4-A01,WHL CYL PUMP HD ACC 89-RR RH,HD ACCORD 89-,SANYCO,WCYL PUMP,0,9,16.2,0,,
8438,8183,43300-SM4-A01,WHL CYL PUMP HD ACC 89-RR RH,HD ACCORD 89-,SANYCO,WCYL PUMP,0,17,30.6,0,,
8439,8184,43301-SM4-A01,WHL CYL PUMP HD ACC 89-RR LH,HD ACCORD 90,SANYCO,WCYL PUMP,0,9,17.1,0,,
8440,8185,43301-SM4-A01,WHL CYL PUMP HD ACC 89-RR LH,HD ACCORD 90,SANYCO,WCYL PUMP,0,17,30.6,0,,
8441,8186,43300-S6A-003,WHL CYL PUMP HD STREAM RR RH,HD STREAM,NISSIN,WCYL PUMP,0,37.5,72.4,0,,
8442,8187,43301-S6A-003,WHL CYL PUMP HD STREAM RR LH,HD STREAM,NISSIN,WCYL PUMP,0,37.5,75,0,,
8443,8188,96320670,WHL CYL PUMP DW MATIZ CHEV SPARK RR,DAEWOO MATIZ CHEVROLET SPRAK,TCIC,WCYL PUMP,0,19.2,34.6,0,,
8444,8189,90235420,WHL CYL PUMP DW RACER LANOS ESPERO RR,DAEWOO LANOS RACER ESPERO,TCIC,WCYL PUMP,0,12,26,0,,
8445,8190,90235422,WHL CYL PUMP DW ESPERO RR,DAEWOO ESPERO NEW,TCIC,WCYL PUMP,0,12,21.6,0,,
8446,8191,48312-05000,WHL CYL PUMP HY H100 RR RH,HY H100 VAN,TCIC,WCYL PUMP,0,14,25.2,0,,
8447,8192,48311-05000,WHL CYL PUMP HY H100 RR LH,HY H100 VAN,TCIC,WCYL PUMP,0,14,25.2,0,,
8448,8193,58380-25000,WHL CYL PUMP HY ACCENT 01- RR RH,HY ACCENT 01,TCIC,WCYL PUMP,0,12,21.6,0,,
8453,8198,58330-25000,WHL CYL PUMP HY ACCENT RR LH,HY ACCENT 01,TCIC,WCYL PUMP,0,12,21.6,0,,
8454,8199,WCA-H002XX,WHL CYL PUMP HY GETZ 02- RR RH,HY GETZ 02,ASUKI,WCYL PUMP,0,10.8,19.5,0,,
8455,8200,WCA-H001XX,WHL CYL PUMP HY GETZ 02- RR LH,HY GETZ 02,ASUKI,WCYL PUMP,0,10.8,19.5,0,,
8456,8201,WCA-H008,WHL CYL PUMP HY ELANTRA ACCENT ATOZ 92- RR RH,HY ELANTRA ACCENT ATOZ 92,ASUKI,WCYL PUMP,0,9.5,17.1,0,,
8457,8202,WCA-H007,WHL CYL PUMP HY ELANTRA ACCENT 94- ATOZ 92- RR LH,HY ELANTRA ACCENT ATOZ 92,ASUKI,WCYL PUMP,0,9.5,17.1,0,,
8458,8203,WCA-H007,WHL CYL PUMP HY ELANTRA ACCENT 94- ATOZ 92- RR LH,HY ELANTRA ACCENT ATOZ 92,ASUKI,WCYL PUMP,0,15.7,28.3,0,,
8459,8204,WCA-H008,WHL CYL PUMP HY ELANTRA ACCENT ATOZ 92- RR RH,HY ELANTRA ACCENT ATOZ 92,ASUKI,WCYL PUMP,0,15.7,28.3,0,,
8460,8205,WCA-H007,WHL CYL PUMP HY ELANTRA ACCENT 94- ATOZ 92- RR LH,HY ELANTRA ACCENT ATOZ 92,ASUKI,WCYL PUMP,0,11,19.8,0,,
8461,8206,KIA3102-R110,WHL CYL PUMP KIA PREGIO RR RH,KIA PREGIO OLD,TCIC,WCYL PUMP,0,15,21.6,0,,
8462,8207,OK011-26-610,WHL CYL PUMP KIA SPTGE CRNVL 99- RR,KIA SPORTAGE CARNIVAL (OLD),TCIC,WCYL PUMP,0,18.8,27,0,,
8463,8208,58140-44000,WHL CYL PUMP KIA K2700 NEW RR RH,KIA K2700 NEW,TCIC,WCYL PUMP,0,15,27,0,,
8464,8209,58130-44000,WHL CYL PUMP KIA K2700 RR LH,KIA K2700 NEW,TCIC,WCYL PUMP,0,15,27,0,,
8466,8211,KIA3103-R120,WHL CYL PUMP KIA PREGIOVAN NEW  RR LH,KIA PREGIO NEW,TCIC,WCYL PUMP,0,21.3,38.4,0,,
8468,8213,K3103-R110,WHL CYL PUMP KIA PREGIO RR RH,KIA PREGIO VAN (NEW),TCIC,WCYL PUMP,0,21.3,38.4,0,,
8469,8214,OK74P-26-610,WHL CYL PUMP KIA PREGIO RR,KIA PREGIO NEW,TCIC,WCYL PUMP,0,17,30.6,0,,
8470,8215,OK72B-26-710,WHL CYL PUMP KIA PREGIO RR LH,KIA PREGIO VAN,TCIC,WCYL PUMP,0,15,21.6,0,,
8471,8216,58330-02000,WHL CYL PUMP HY ATOZ 98- RR LH,KIA CERATO,TCIC,WCYL PUMP,0,12.5,22.5,0,,
8472,8217,58380-02000,WHL CYL PUMP HY ATOZ 98- RR RH,KIA CERATO,TCOC,WCYL PUMP,0,12.5,22.5,0,,
8473,8218,58330-1G000,WHL CYL PUMP HY ACCENT 05 KIA RIO 05-RR LH,HY VERNA KIA RIO 05,TCIC,WCYL PUMP,0,17,30.6,0,,
8474,8219,OK30A-26-610,WHL CYL PUMP KIA RIO 99- RR,KIA RIO,SANYCO,WCYL PUMP,0,13.4,24.2,0,,
8475,8220,MDX53-26-610,WHL CYL PUMP MZ F FESTIVA RR,KIA FORD FESTIVA,PBR,WCYL PUMP,0,13,23.4,0,,
8480,8225,WCA-9517,WHL CYL PUMP SZ IGNIS RR,SZ IGNIS,ASUKI,WCYL PUMP,0,10.8,19.5,0,,
8481,8226,53401-82030,WHL CYL PUMP SZ SWIFT 84 SA310 AA41  11/16\- RR,SZ SA310 AA41 5DOORS,SANYCO,WCYL PUMP,0,10,18,0,,
8482,8227,53401-82030,WHL CYL PUMP SZ SWIFT 84 SA310 AA41  11/16\- RR,SZ SA310 AA41 5DOORS,SANYCO,WCYL PUMP,0,10,18,0,,
8483,8228,53401-86040,WHL CYL PUMP SZ SWIFT 88- RR,SZ SF413,YOKOZUNA,WCYL PUMP,0,16,32,0,,
8484,8229,WCA-9043,WHL CYL PUMP SZ SWIFT 88- 2DR RR,SZ SA310,ASUKI,WCYL PUMP,0,10.8,19.5,0,,
8485,8230,53401-63B00,WHL CYL PUMP SZ SWIFT 91 SF413 -RR RH,SZ SF413,SANYCO,WCYL PUMP,0,11.3,17.1,0,,
8486,8231,53402-63B00,WHL CYL PUMP SZ SWIFT 92- RR LH,SZ SF413,SANYCO,WCYL PUMP,0,11.3,17.1,0,,
8487,8232,53401-60J01,WHL CYL PUMP SZ SWIFT 06-ZC11 ZC21 RR,SZ SWIFT ZC11 ZC21 06,SANYCO,WCYL PUMP,0,13,23.4,0,,
8488,8233,53401-80050,WHL CYL PUMP SZ SJ410/413 RR RH,SZ SJ410 SJ413,SANYCO,WCYL PUMP,0,15,27,0,,
8489,8234,53401-60A00,WHL CYL PUMP SZ VTR 88- 2DRS RR RH,SZ VITARA,DBP,WCYL PUMP,0,15,27,0,,
8490,8235,53402-56B00,WHL CYL PUMP SZ VTR 90- 4DRS RR LH,SZ SE416 4DOORS 90,SANYCO,WCYL PUMP,0,14,25.2,0,,
8491,8236,53402-56B00,WHL CYL PUMP SZ VTR 90- 4DRS RR LH,SZ SE416 4DOORS 90,SANYCO,WCYL PUMP,0,13.8,21.5,0,,
8492,8237,53401-56B00,WHL CYL PUMP SZ VTR 90 4DRS RR RH,SZ VITARA SE416 4DOORS 90,SANYCO,WCYL PUMP,0,14,25.2,0,,
8493,8238,53401-56B00,WHL CYL PUMP SZ VTR 90 4DRS RR RH,SZ VITARA SE416 4DOORS 90,SANYCO,WCYL PUMP,0,11.9,21.5,0,,
8495,8240,52403-79240,WHL CYL PUMP SZ SJ410 FRT RH,SZ SJ410,SAM,WCYL PUMP,0,16,28.8,0,,
8496,8241,FW-8036,WHL CYL PUMP SZ SJ410 RR LH,SZ SJ410,FIC,WCYL PUMP,0,16,28.8,0,,
8497,8242,52402-79240,WHL CYL PUMP SZ SJ410 FRT LH,SZ SJ410,FU,WCYL PUMP,0,16,28.8,0,,
8498,8243,FW-8035,WHL CYL PUMP SZ SJ410 RR RH,SZ SJ410,FIC,WCYL PUMP,0,16,28.8,0,,
8500,8245,FW-8038,WHL CYL PUMP SZ SJ410 FRT LH,SZ SJ410,FIC,WCYL PUMP,0,16,28.8,0,,
8501,8246,52403-79240,WHL CYL PUMP SZ SJ410 FRT RH,SZ SJ410,SAM,WCYL PUMP,0,16,28.8,0,,
8502,8247,WA97-33-710,WHL CYL PUMP MZ T4000 FRT LH,MZ T4000,SANYCO,WCYL PUMP,0,17,30.6,0,,
8503,8248,WA97-33-610,WHL CYL PUMP MZ T4000 FRT RH,MZ T4000,SANYCO,WCYL PUMP,0,17,30.6,0,,
8504,8249,WA97-33-510,WHL CYL PUMP MZ T4000 FRT LH,MZ T4000,SANYCO,WCYL PUMP,0,17,30.6,0,,
8506,8251,WA97-33-410,WHL CYL PUMP MZ T4000 FRT RH,MZ T4000,SANYCO,WCYL PUMP,0,17,30.6,0,,
8507,8252,UH71-26-610,WHL CYL PUMP MZ F RANGER RR,FORD RANGER,SANYCO,WCYL PUMP,0,13.8,24.9,0,,
8509,8254,UB39-26-710,WHL CYL PUMP MZ F RANGER RR LH,MZ B2500 B2600,ASUKI,WCYL PUMP,0,8.1,14.6,0,,
8510,8255,UB39-26-610,WHL CYL PUMP MZ F RANGER RR RH,MZ B2600,ASUKI,WCYL PUMP,0,8.1,14.6,0,,
8511,8256,H029-26-610,WHL CYL PUMP MZ 929 81- RR RH,MZ 929 81,FIC,WCYL PUMP,0,10,18,0,,
8512,8257,GA02-26-710,WHL CYL PUMP MZ 626 82- RR LH,MZ CB2NS,ROCKY,WCYL PUMP,0,12,21.6,0,,
8513,8258,GJ21-26-610,WHL CYL PUMP MZ 626 88- RR,MZ 626 FORD LASER,SAM,WCYL PUMP,0,16,27,0,,
8515,8260,FW-3027,WHL CYL PUMP MZ 626 82-RR LH,MZ CB2NS,FIC,WCYL PUMP,0,10,18,0,,
8517,8262,B001-26-610,WHL CYL PUMP MZ 323 81-RR,MZ 323 80 FAMILIA,SANYCO,WCYL PUMP,0,12,21.6,0,,
8519,8264,B001-26-610,WHL CYL PUMP MZ 323 81-RR,MZ 323 80 FAMILIA,SANYCO,WCYL PUMP,0,12,21.6,0,,
8520,8265,GA02-26-710,WHL CYL PUMP MZ 626 82- RR LH,MZ CB2NS,ROCKY,WCYL PUMP,0,12,21.6,0,,
8521,8266,B001-26-610,WHL CYL PUMP MZ 323 81-RR,MZ 323 80 FAMILIA,SANYCO,WCYL PUMP,0,8,14.4,0,,
8522,8267,8531-26-610,WHL CYL PUMP MZ MR90 RR,MZ MR90,TCIC,WCYL PUMP,0,13.8,19.8,0,,
8523,8268,0813-26-610B,WHL CYL PUMP MZ MR90 RR,MZ MR90,SANYCO,WCYL PUMP,0,10,18,0,,
8524,8269,MB058553,WHL CYL PUMP MIT C11A-C14A P SAGA 3/4 RR,MIT C11A C14A P SAGA,ROCKY,WCYL PUMP,0,11.3,20.4,0,,
8527,8272,WCA-6507XX,WHL CYL PUMP MIT CS3 RR,MIT CS3,ASUKI,WCYL PUMP,0,7.2,13,0,,
8528,8273,WCA-6507XX,WHL CYL PUMP MIT CS3 RR,MIT CS3,ASUKI,WCYL PUMP,0,11.3,16.2,0,,
8529,8274,MB134829,WHL CYL PUMP MIT A121A RR RH,MIT A121A,ROCKY,WCYL PUMP,0,10,18,0,,
8531,8276,MB134828,WHL CYL PUMP MIT A161A RR LH,MIT A161A A162A,JPN,WCYL PUMP,0,10,20,0,,
8532,8277,MB004040,WHL CYL PUMP MIT A121A RR LH,MIT A121A,ROCKY,WCYL PUMP,0,10,18,0,,
8537,8282,MB058553,WHL CYL PUMP MIT C11A-C14A P SAGA 3/4 RR,MIT C11A C14A P SAGA,ROCKY,WCYL PUMP,0,10,18,0,,
8538,8283,MA180750,WHL CYL PUMP MIT A121A RR,MIT A121A,SAM,WCYL PUMP,0,10,20,0,,
8539,8284,MB366139,WHL CYL PUMP MIT E32/33 RR,MIT E32-E33,FIC,WCYL PUMP,0,12,21.6,0,,
8540,8285,MB950181,WHL CYL PUMP MIT E52 RR,MIT E52 E32,SANYCO,WCYL PUMP,0,12.5,18,0,,
8542,8287,MIT3003-R000,WHL CYL PUMP MIT N84 CU2 RR,MIT N84 CU2,AKEBONO,WCYL PUMP,0,21,37.8,0,,
8543,8288,MB500484,WHL CYL PUMP MIT PJR 88- RR LH,MIT PAJERO L049,SANYCO,WCYL PUMP,0,11.9,21.1,0,,
8544,8289,MB500485,WHL CYL PUMP MIT PJR 88- RR RH,MIT PAJERO L049,SANYCO,WCYL PUMP,0,11.9,21.1,0,,
8545,8290,MB-500738,WHL CYL PUMP MIT PJR 92- RR LH,MIT V44 L200,SANYCO,WCYL PUMP,0,12.5,22.5,0,,
8547,8292,MB-500739,WHL CYL PUMP MIT PJR 92- RR RH,MIT V44L200,SANYCO,WCYL PUMP,0,14.1,25.4,0,,
8548,8293,MB500484,WHL CYL PUMP MIT PJR 88- RR LH,MIT PAJERO L049,SANYCO,WCYL PUMP,0,10,18,0,,
8557,8302,MB500485,WHL CYL PUMP MIT PJR 88- RR RH,MIT PAJERO L049,SANYCO,WCYL PUMP,0,10,18,0,,
8559,8304,41100-18000,WHL CYL PUMP NS B210 RR,NS B210,BENDIX,WCYL PUMP,0,14.4,18,0,,
8560,8305,41101-H1000,WHL CYL PUMP NS B210 FRT RH,NS B210,BENDIX,WCYL PUMP,0,14.4,26,0,,
8561,8306,41102-18000,WHL CYL PUMP NS B310 FRT,NS B210,ROCKY,WCYL PUMP,0,12.85,23.2,0,,
8562,8307,41103-B9600,WHL CYL PUMP NS 720 FRT,N/S DATSUN 720,ROCKY,WCYL PUMP,0,10,18,0,,
8563,8308,41101-B9600,WHL CYL PUMP NS 720 FRT,NS DATSUN 720,ROCKY,WCYL PUMP,0,10,18,0,,
8564,8309,41103-H1000,WHL CYL PUMP NS B210 FRT LH,NS B210,ROCKY,WCYL PUMP,0,10,18,0,,
8590,8335,44100-08W20,WHL CYL PUMP NS 720 RR,NS DATSUN 720,ROCKY,WCYL PUMP,0,10,18,0,,
8591,8336,WCA-1248,WHL CYL PUMP NS E24/25 RR,NS E24,ASUKI,WCYL PUMP,0,9,16.2,0,,
8592,8337,44100-60A10,WHL CYL PUMP NS U11/12 T12 RR,NS T12 U11 U12,BGF,WCYL PUMP,0,9,16.2,0,,
8593,8338,44100-60A11,WHL CYL PUMP NS U12 RR,NS U12,G,WCYL PUMP,0,20,36,0,,
8594,8339,44100-D0110,WHL CYL PUMP NS T11 BM10 U13,NS T11 BM10 U13,ROCKY,WCYL PUMP,0,16,32,0,,
8595,8340,44100-D0100,WHL CYL PUMP NS U11 RR,NS U11,FIC,WCYL PUMP,0,16,28.8,0,,
8596,8341,44100-D0100,WHL CYL PUMP NS U11 RR,NS U11,FIC,WCYL PUMP,0,16,28.8,0,,
8597,8342,44100-60A10,WHL CYL PUMP NS U11/12 T12 RR,NS T12 U11 U12,BGF,WCYL PUMP,0,16,28.8,0,,
8598,8343,44100-60A10,WHL CYL PUMP NS U11/12 T12 RR,NS T12 U11 U12,BGF,WCYL PUMP,0,8.8,10.1,0,,
