Item Id,Stock Code,Part No,Description,Car Model,Brand,Category,Cost Price,Sell Price,Last Sell Price,Current Quantity,Stock Take,Reason
25155,9789991742021,,BRUNEI MERDEKA KUMPULAN ARTIKEL SEMPENA MEMPERINGATI SAMBUTAN 30 TAHUN HARI KEBANGASAAN NEGARA BRUNEI DARUSSALAM,,PERSATUAN SEJARAH BRUNEI (ROZAN),LOCAL INTEREST,0,10,0,1,,
25165,9789991763439,,KEGEMILANGAN PEMERINTAHAN (HB),,YAYASAN SULTAN HAJI HASSANAL BOLKIAH (ROZAN),LOCAL INTEREST,0,15,0,8,,
25167,9991742018,,KEMERDEKAAN 25 TAHUN (SC),,PERSATUAN SEJARAH BRUNEI (ROZAN),LOCAL INTEREST,0,10,0,9,,
25168,9991754377,,MENYUSURI SEJARAH NASIONAL ,,PERSATUAN SEJARAH BRUNEI (ROZAN),LOCAL INTEREST,0,10,0,6,,
25170,9991746110,,TUNGGAK (HB),,BRUNEI PRESS (DATO HAJI ABD LATIF),LOCAL INTEREST,0,10,0,2,,
25180,9789991731094,,RAINFOREST PLANTS AND FLOWERS OF BRUNEI DARUSSALAM,,KEMENTERIAAN PERINDUSTRIAN & SUMBER2 UTAMA,LOCAL INTEREST,0,30,0,1,,
25458,991710337,,FORESTS AND TREES OF BRUNEI DARUSSALAM,,CHC,LOCAL INTEREST,0,19.4,0,2,,
25459,9789838120128,,IN BRUNEI FORESTS AN INTRODUCTION TO THE PLANT LIFE OF BRUNEI DARUSSALAM (REV ED)) ,,CHC,LOCAL INTEREST,0,15.45,0,2,,
25461,9789991754741,,KAMPONG AYER LIVING MEMORY (SC),,PENTAGRAM (DATO LATIF),LOCAL INTEREST,0,35,0,5,,
25464,9789991754768,,KAMPONG AYER LIVING MEMORY (HC),,PENTAGRAM (DATO LATIF),LOCAL INTEREST,0,50,0,5,,
25472,9789991795409,,ORCHIDS OF BRUNEI ,,ASTERA (SITI KAPRAWI),LOCAL INTEREST,0,40,0,4,,
25474,9789991796178,,POLITICS OF THE BRUNEI SULTANATE 1804-1906,,PERSATUAN SEJARAH BRUNEI (ROZAN),LOCAL INTEREST,0,15,0,34,,
25475,9789991796161,,POLITIK KeSULTANAN BRUNEI 1804-1906 ,,PERSATUAN SEJARAH BRUNEI (ROZAN),LOCAL INTEREST,0,10,0,19,,
25478,9789991799025,,DIRGAHAYU KEBAWAH DULI TUAN PATIK KE 70 (Kumpulan Sajak),, DATO LATIF,LOCAL INTEREST,0,8,0,18,,
25480,9991732047,,THE BRUNEI CONSTITUTION OF 1959 (2nd Edition),,BRUNEI PRESS,LOCAL INTEREST,0,7.2,0,1,,
25481,9789991796147,,MONSTER DRAGON & FAIRIES ,,PERSATUAN SEJARAH BRUNEI (ROZAN),LOCAL INTEREST,0,12.9,0,14,,
25483,9789991769154,,FROM KIANGGEH TO WESTON FROM ITALY TO AMERICA 400 YEARS OF BRUNEI HISTORY,,PERSATUAN SEJARAH BRUNEI (ROZAN),LOCAL INTEREST,0,14.9,0,7,,
25490,999175427X,,THE GOLDEN WARISAN BRUNEI DARUSSALAM VOLUME 2,,ASIA PRINTER (ROZAN),LOCAL INTEREST,0,15,0,0,,
25493,9780359312238,,REAL GHOST STORIES OF BORNEO 2,,DR AAMMTON ALIAS,LOCAL INTEREST,0,15,0,8,,
25496,9781717062321,,REAL GHOST STORIES OF BORNEO 1,,DR AAMMTON ALIAS,LOCAL INTEREST,0,15,0,38,,
25507,9780359447329,,THE BUNIAN CONSPIRACY KILLING DREAMS ,,DR AAMMTON ALIAS,LOCAL INTEREST,0,15,0,5,,
25516,9789674153786,,HOW I BECAME A SELF-PUBLISHED AUTHOR THE JOURNEY TO 51000 WORDS,,DR AAMMTON ALIAS,LOCAL INTEREST,0,15.75,0,9,,
25518,9781503056701,,BE THE 1% UNLOCK SECRETS TO TRUE SUCCESS REAL WEALTH & ULTIMATE HAPPINESS,,DR AAMMTON ALIAS,LOCAL INTEREST,0,19.35,0,4,,
25520,9991708606X,,KOLEKSI PETUA IBUNDA,,DBP,LOCAL INTEREST,0,5,0,1,,
25522,9781514841334,,THE KING AND THE MINISTER,,DR AAMMTON ALIAS,LOCAL INTEREST,0,10,0,4,,
25523,9789675719240,,PENGEMBARA WANDERER TO BRUNEI AND BEYOND,,ARECA (MA),LOCAL INTEREST,0,12.5,0,0,,
25525,9789833845262,,PENGEMBARA WANDERER IN MALAYSIA BORNEO,,MARSHALL CAVENDISH (CHC),LOCAL INTEREST,0,11.8,0,0,,
25526,9781540628374,,THE LAST BASTION OF INGEI,,DR AAMMTON ALIAS,LOCAL INTEREST,0,25,0,5,,
25528,9789813276130,,TALL ORDER THE GOH CHOK TONG STORY VOLUME 1,,WORLD SCIENTIFIC (ALK),LOCAL INTEREST,0,41.45,0,3,,
