Item Id,Stock Code,Part No,Description,Car Model,Brand,Category,Cost Price,Sell Price,Last Sell Price,Current Quantity,Stock Take,Reason
14446,GSP WB 28,GSP WB 28,GSP WIPER BLADE 28,,GSP,WIPER BLADE,0,10,0,37,,
14447,GSP WB 14,GSP WB 14,GSP WIPER BLADE 14,,GSP,WIPER BLADE,4,6,0,0,,
14448,GSP WB 15,GSP WB 15,GSP WIPER BLADE 15,,GSP,WIPER BLADE,4,6,0,1,,
14449,GSP WB 19,GSP WB 19,GSP WIPER BLADE 19,,GSP,WIPER BLADE,5,7,0,0,,
14450,GSP WB 20,GSP WB 20,GSP WIPER BLADE 20,,GSP,WIPER BLADE,5,7,0,0,,
14451,GSP WB 16,GSP WB 16,GSP WIPER BLADE 16,,GSP,WIPER BLADE,4,6,0,0,,
14452,GSP WB 17,GSP WB 17,GSP WIPER BLADE 17,,GSP,WIPER BLADE,5,7,0,0,,
14453,GSP WB 21,GSP WB 21,GSP WIPER BLADE 21,,GSP,WIPER BLADE,5,7,0,0,5,STOCK TAKE
14460,ASK-WP-12,ASK-WP-12,ASUKI WIPER 12,,ASUKI,WIPER BLADE,3,4.2,0,1,,
14558,ASK-WP-15,ASK-WP-15,ASUKI WIPER 15 INCHES,,ASUKI,WIPER BLADE,3.5,4.2,0,0,,
14837,ASK-WP-13,ASK-WP-13,ASUKI WIPER 13,,ASUKI,WIPER BLADE,3.4,4.2,0,0,,
14838,GSP WB 12,GSP WB 12,GSP WIPER BLADE 12,,GSP,WIPER BLADE,4,6,0,0,,
14839,GSP WB 26,GSP WB 26,GSP WIPER BLADE 26,,GSP,WIPER BLADE,6,8,0,6,,
19964,KCW-17,KCW-17,KCW WIPER BLADE 17 [KOREA],,KCW,WIPER BLADE,3.3,5,0,42,,
19993,SAA-14,SAA-14,CHAMPION WIPER BLADE SAA-14,,CHAMPION,WIPER BLADE,2.5,4,0,0,,
19994,SAA-17,SAA-17,CHAMPION WIPPER BLADE SAA-17,,CHAMPION,WIPER BLADE,2.5,4,0,0,,
19995,SAA-18,SAA-18,CHAMPION WIPPER BLADE SAA-18,,CHAMPION,WIPER BLADE,2.5,5,0,0,,
19996,SAA-19,SAA-19,CHAMPION WIPER BLADE SAA-19,,CHAMPION,WIPER BLADE,2.65,5,0,0,,
19997,SAA-21,SAA-21,CHAMPION - WIPER BLADE SAA-21,,CHAMPION,WIPER BLADE,3.1,5,0,0,,
19998,SAA-22,SAA-22,CHAMPION - WIPER BLADE SAA-22,,CHAMPION,WIPER BLADE,3.4,5,0,4,,
19999,SAA-24,SAA-24,CHAMPION - WIPER BLADE SAA-24,,CHAMPION,WIPER BLADE,4.0624,6,0,0,,
20330,SAA-12,SAA-12,CHAMPION - WIPER BLADE SAA-12,,CHAMPION,WIPER BLADE,2.4224,4,0,0,,
20331,SAA-16,SAA-16,CHAMPION - WIPER BLADE SAA-16,,CHAMPION,WIPER BLADE,3.3324,4,0,0,,
20332,SAA-20,SAA-20,CHAMPION - WIPER BLADE SAA-20,,CHAMPION,WIPER BLADE,4.0624,5,0,0,,
